,Country Name,Country Code,Year,Life Expectancy
1947,Iraq,IRQ,2021,70.704
1948,Ireland,IRL,2021,82.25365854
1949,Isle of Man,IMN,2021,80.42
1950,Israel,ISR,2021,82.5
1951,Italy,ITA,2021,82.64634146
1952,Jamaica,JAM,2021,69.085
1953,Japan,JPN,2021,84.44560976
1954,Jordan,JOR,2021,74.204
1955,Kazakhstan,KAZ,2021,70.131
1956,Kenya,KEN,2021,61.225
1957,Kiribati,KIR,2021,64.148
1958,"Korea, Dem. People's Rep.",PRK,2021,73.437
1959,"Korea, Rep.",KOR,2021,83.52682927
1960,Kosovo,XKX,2021,74.981
1961,Kuwait,KWT,2021,78.73658537
1962,Kyrgyz Republic,KGZ,2021,71.9
1963,Lao PDR,LAO,2021,67.807
1964,Latvia,LVA,2021,72.9804878
1965,Lebanon,LBN,2021,73.65
1966,Lesotho,LSO,2021,54.209
1967,Liberia,LBR,2021,61.166
1968,Libya,LBY,2021,72.062
1969,Liechtenstein,LIE,2021,84.40243902
1970,Lithuania,LTU,2021,74.03658537
1971,Luxembourg,LUX,2021,82.59756098
1972,"Macao SAR, China",MAC,2021,83.72926829
1973,Madagascar,MDG,2021,62.516
1974,Malawi,MWI,2021,64.782
1975,Malaysia,MYS,2021,73.917
1976,Maldives,MDV,2021,78.052
1977,Mali,MLI,2021,59.116
1978,Malta,MLT,2021,82.25853659
1979,Marshall Islands,MHL,2021,65.421
1980,Mauritania,MRT,2021,66.762
1981,Mauritius,MUS,2021,73.6802439
1982,Mexico,MEX,2021,69.75
1983,"Micronesia, Fed. Sts.",FSM,2021,66.152
1984,Moldova,MDA,2021,68.991
1985,Monaco,MCO,2021,85.113
1986,Mongolia,MNG,2021,71.64512195
1987,Montenegro,MNE,2021,73.82439024
1988,Morocco,MAR,2021,73.385
1989,Mozambique,MOZ,2021,60.268
1990,Myanmar,MMR,2021,65.553
1991,Namibia,NAM,2021,60.85
1992,Nauru,NRU,2021,61.331
1993,Nepal,NPL,2021,68.385
1994,Netherlands,NLD,2021,81.3097561
1995,New Caledonia,NCL,2021,77.113
1996,New Zealand,NZL,2021,82.20731707
1997,Nicaragua,NIC,2021,70.478
1998,Niger,NER,2021,59.542
1999,Nigeria,NGA,2021,53.455
2000,North Macedonia,MKD,2021,73.24634146
2001,Northern Mariana Islands,MNP,2021,78.16
2002,Norway,NOR,2021,83.16341463
2003,Oman,OMN,2021,75.969
2004,Pakistan,PAK,2021,65.773
2005,Palau,PLW,2021,68.563
2006,Panama,PAN,2021,77.004
2007,Papua New Guinea,PNG,2021,64.358
2008,Paraguay,PRY,2021,68.108
2009,Peru,PER,2021,71.596
2010,Philippines,PHL,2021,66.675
2011,Poland,POL,2021,75.35121951
2012,Portugal,PRT,2021,81.37804878
2013,Puerto Rico (US),PRI,2021,79.77
2014,Qatar,QAT,2021,81.083
2015,Romania,ROU,2021,72.8097561
2016,Russian Federation,RUS,2021,69.9002439
2017,Rwanda,RWA,2021,66.85
2018,Samoa,WSM,2021,71.096
2019,San Marino,SMR,2021,83.539
2020,Sao Tome and Principe,STP,2021,68.026
2021,Saudi Arabia,SAU,2021,77.089
2022,Senegal,SEN,2021,66.868
2023,Serbia,SRB,2021,72.7804878
2024,Seychelles,SYC,2021,73.39756098
2025,Sierra Leone,SLE,2021,60.26
2026,Singapore,SGP,2021,83.09268293
2027,Sint Maarten (Dutch part),SXM,2021,74.505
2028,Slovak Republic,SVK,2021,74.61463415
2029,Slovenia,SVN,2021,80.67560976
2030,Solomon Islands,SLB,2021,68.89
2031,"Somalia, Fed. Rep.",SOM,2021,55.703
2032,South Africa,ZAF,2021,62.01
2033,South Sudan,SSD,2021,57.047
2034,Spain,ESP,2021,83.17804878
2035,Sri Lanka,LKA,2021,76.278
2036,St. Kitts and Nevis,KNA,2021,69.271
2037,St. Lucia,LCA,2021,69.119
2038,St. Martin (French part),MAF,2021,80.206
2039,St. Vincent and the Grenadines,VCT,2021,69.132
2040,Sudan,SDN,2021,64.46
2041,Suriname,SUR,2021,68.943
2042,Sweden,SWE,2021,83.05609756
2043,Switzerland,CHE,2021,83.75121951
2044,Syrian Arab Republic,SYR,2021,72.418
2045,Tajikistan,TJK,2021,69.594
2046,Tanzania,TZA,2021,66.131
2047,Thailand,THA,2021,77.606
2048,Timor-Leste,TLS,2021,66.199
2049,Togo,TGO,2021,61.337
2050,Tonga,TON,2021,72.13
2051,Trinidad and Tobago,TTO,2021,71.111
2052,Tunisia,TUN,2021,72.893
2053,Turkiye,TUR,2021,75.722
2054,Turkmenistan,TKM,2021,69.353
2055,Turks and Caicos Islands,TCA,2021,77.234
2056,Tuvalu,TUV,2021,65.824
2057,Uganda,UGA,2021,66.45
2058,Ukraine,UKR,2021,71.631
2059,United Arab Emirates,ARE,2021,79.083
2060,United Kingdom,GBR,2021,80.64731707
2061,United States,USA,2021,76.32926829
2062,Uruguay,URY,2021,75.434
2063,Uzbekistan,UZB,2021,71.681
2064,Vanuatu,VUT,2021,69.952
2065,"Venezuela, RB",VEN,2021,71.536
2066,Viet Nam,VNM,2021,74.145
2067,Virgin Islands (U.S.),VIR,2021,80.06829268
2068,West Bank and Gaza,PSE,2021,73.89
2069,"Yemen, Rep.",YEM,2021,66.019
2070,Zambia,ZMB,2021,62.363
2071,Zimbabwe,ZWE,2021,60.135
2072,Africa Eastern and Southern,AFE,2021,62.97999919
2073,Africa Western and Central,AFW,2021,57.35501505
2074,Arab World,ARB,2021,70.40411449
2075,Caribbean small states,CSS,2021,69.92281075
2076,Central Europe and the Baltics,CEB,2021,74.72328279
2077,Early-demographic dividend,EAR,2021,68.17909948
2078,East Asia & Pacific,EAS,2021,76.15294132
2079,East Asia & Pacific (excluding high income),EAP,2021,75.27814184
2080,East Asia & Pacific (IDA & IBRD countries),TEA,2021,75.30098061
2081,Euro area,EMU,2021,81.39312031
2082,Europe & Central Asia,ECS,2021,76.72862085
2083,Europe & Central Asia (excluding high income),ECA,2021,72.88237621
2084,Europe & Central Asia (IDA & IBRD countries),TEC,2021,72.15064068
2085,European Union,EUU,2021,80.30719598
2086,Heavily indebted poor countries (HIPC),HPC,2021,62.53275893
2087,High income,HIC,2021,78.79815487
2088,IBRD only,IBD,2021,71.97420338
2089,IDA & IBRD total,IBT,2021,69.66909475
2090,IDA blend,IDB,2021,60.87653574
2091,IDA only,IDX,2021,64.87933952
2092,IDA total,IDA,2021,63.4785278
2093,Late-demographic dividend,LTE,2021,76.30601373
2094,Latin America & Caribbean,LCN,2021,71.81417646
2095,Latin America & Caribbean (excluding high income),LAC,2021,71.44225111
2096,Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,71.74492746
2097,Least developed countries: UN classification,LDC,2021,64.26990577
2098,Low & middle income,LMY,2021,69.59947261
2099,Low income,LIC,2021,62.91622899
2100,Lower middle income,LMC,2021,66.00707233
2101,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2021,69.71131935
2102,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2021,68.92802148
2103,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2021,68.89310323
2104,Middle income,MIC,2021,70.3885568
2105,North America,NAC,2021,76.85901906
2106,Not classified,INX,2021,..
2107,OECD members,OED,2021,78.58672052
2108,Other small states,OSS,2021,71.76997193
2109,Pacific island small states,PSS,2021,67.48102092
2110,Post-demographic dividend,PST,2021,79.79327967
2111,Pre-demographic dividend,PRE,2021,60.27435162
2112,Small states,SST,2021,70.77568259
2113,South Asia,SAS,2021,67.82152998
2114,South Asia (IDA & IBRD),TSA,2021,67.82152998
2115,Sub-Saharan Africa,SSF,2021,60.70300481
2116,Sub-Saharan Africa (excluding high income),SSA,2021,60.701953
2117,Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,60.70300481
2118,Upper middle income,UMC,2021,74.41805685
2119,World,WLD,2021,71.21607803
2120,Afghanistan,AFG,2022,65.617
2121,Albania,ALB,2022,78.769
2122,Algeria,DZA,2022,76.129
2123,American Samoa,ASM,2022,72.752
2124,Andorra,AND,2022,84.016
2125,Angola,AGO,2022,64.246
2126,Antigua and Barbuda,ATG,2022,77.483
2127,Argentina,ARG,2022,75.806
2128,Armenia,ARM,2022,74.76585366
2129,Aruba,ABW,2022,76.226
2130,Australia,AUS,2022,83.2
2131,Austria,AUT,2022,81.29512195
2132,Azerbaijan,AZE,2022,74.125
2133,"Bahamas, The",BHS,2022,74.491
2134,Bahrain,BHR,2022,80.992
2135,Bangladesh,BGD,2022,74.265
2136,Barbados,BRB,2022,75.676
2137,Belarus,BLR,2022,74.10336585
2138,Belgium,BEL,2022,81.74878049
2139,Belize,BLZ,2022,72.19
2140,Benin,BEN,2022,60.475
2141,Bermuda,BMU,2022,82.062
2142,Bhutan,BTN,2022,72.754
2143,Bolivia,BOL,2022,67.434
2144,Bosnia and Herzegovina,BIH,2022,76.777
2145,Botswana,BWA,2022,68.749
2146,Brazil,BRA,2022,74.872
2147,British Virgin Islands,VGB,2022,77.177
2148,Brunei Darussalam,BRN,2022,72.917
2149,Bulgaria,BGR,2022,74.16097561
2150,Burkina Faso,BFA,2022,60.7
2151,Burundi,BDI,2022,62.882
2152,Cabo Verde,CPV,2022,75.907
2153,Cambodia,KHM,2022,70.528
2154,Cameroon,CMR,2022,62.443
2155,Canada,CAN,2022,81.09487805
2156,Cayman Islands,CYM,2022,79.984
2157,Central African Republic,CAF,2022,18.818
2158,Chad,TCD,2022,54.528
2159,Channel Islands,CHI,2022,81
2160,Chile,CHL,2022,79.176
2161,China,CHN,2022,78.202
2162,Colombia,COL,2022,76.508
2163,Comoros,COM,2022,66.481
2164,"Congo, Dem. Rep.",COD,2022,60.979
2165,"Congo, Rep.",COG,2022,65
2166,Costa Rica,CRI,2022,79.316
2167,Cote d'Ivoire,CIV,2022,61.562
2168,Croatia,HRV,2022,77.57560976
2169,Cuba,CUB,2022,77.629
2170,Curacao,CUW,2022,76.729
2171,Cyprus,CYP,2022,80.434
2172,Czechia,CZE,2022,78.92926829
2173,Denmark,DNK,2022,81.30487805
2174,Djibouti,DJI,2022,65.54
2175,Dominica,DMA,2022,71.081
2176,Dominican Republic,DOM,2022,74.211
2177,Ecuador,ECU,2022,76.577
2178,"Egypt, Arab Rep.",EGY,2022,71.01
2179,El Salvador,SLV,2022,71.969
2180,Equatorial Guinea,GNQ,2022,63.355
2181,Eritrea,ERI,2022,67.789
2182,Estonia,EST,2022,77.84390244
2183,Eswatini,SWZ,2022,63.028
2184,Ethiopia,ETH,2022,66.897
2185,Faroe Islands,FRO,2022,82.81622927
2186,Fiji,FJI,2022,67.148
2187,Finland,FIN,2022,81.18780488
2188,France,FRA,2022,82.12926829
2189,French Polynesia,PYF,2022,83.859
2190,Gabon,GAB,2022,67.713
2191,"Gambia, The",GMB,2022,64.859
2192,Georgia,GEO,2022,74.141
2193,Germany,DEU,2022,80.60804878
2194,Ghana,GHA,2022,65.246
2195,Gibraltar,GIB,2022,83.517
2196,Greece,GRC,2022,80.78780488
2197,Greenland,GRL,2022,71.2302439
2198,Grenada,GRD,2022,75.151
2199,Guam,GUM,2022,77.102
2200,Guatemala,GTM,2022,71.206
2201,Guinea,GIN,2022,60.432
2202,Guinea-Bissau,GNB,2022,63.605
2203,Guyana,GUY,2022,69.888
2204,Haiti,HTI,2022,63.948
2205,Honduras,HND,2022,72.715
2206,"Hong Kong SAR, China",HKG,2022,83.66097561
2207,Hungary,HUN,2022,75.86829268
2208,Iceland,ISL,2022,82.1195122
2209,India,IND,2022,71.698
2210,Indonesia,IDN,2022,70.925
2211,"Iran, Islamic Rep.",IRN,2022,76.799
2212,Iraq,IRQ,2022,72.037
2213,Ireland,IRL,2022,82.5097561
2214,Isle of Man,IMN,2022,80.956
2215,Israel,ISR,2022,82.7
2216,Italy,ITA,2022,82.7
2217,Jamaica,JAM,2022,71.481
2218,Japan,JPN,2022,83.99634146
2219,Jordan,JOR,2022,77.088
2220,Kazakhstan,KAZ,2022,73.503
2221,Kenya,KEN,2022,63.549
2222,Kiribati,KIR,2022,66.269
2223,"Korea, Dem. People's Rep.",PRK,2022,73.641
2224,"Korea, Rep.",KOR,2022,82.6804878
2225,Kosovo,XKX,2022,77.623
2226,Kuwait,KWT,2022,80.58780488
2227,Kyrgyz Republic,KGZ,2022,72.04878049
2228,Lao PDR,LAO,2022,68.715
2229,Latvia,LVA,2022,74.27804878
2230,Lebanon,LBN,2022,78.003
2231,Lesotho,LSO,2022,56.812
2232,Liberia,LBR,2022,61.934
2233,Libya,LBY,2022,74.462
2234,Liechtenstein,LIE,2022,84.12195122
2235,Lithuania,LTU,2022,75.64390244
2236,Luxembourg,LUX,2022,82.94634146
2237,"Macao SAR, China",MAC,2022,83.0804878
2238,Madagascar,MDG,2022,63.068
2239,Malawi,MWI,2022,66.037
2240,Malaysia,MYS,2022,75.444
2241,Maldives,MDV,2022,80.76
2242,Mali,MLI,2022,60.035
2243,Malta,MLT,2022,82.29756098
2244,Marshall Islands,MHL,2022,66.725
2245,Mauritania,MRT,2022,68.281
2246,Mauritius,MUS,2022,73.51463415
2247,Mexico,MEX,2022,73.973
2248,"Micronesia, Fed. Sts.",FSM,2022,66.961
2249,Moldova,MDA,2022,71.546
2250,Monaco,MCO,2022,85.746
2251,Mongolia,MNG,2022,71.90073171
2252,Montenegro,MNE,2022,76.18780488
2253,Morocco,MAR,2022,75.161
2254,Mozambique,MOZ,2022,63.011
2255,Myanmar,MMR,2022,66.506
2256,Namibia,NAM,2022,64.19
2257,Nauru,NRU,2022,61.93
2258,Nepal,NPL,2022,70.087
2259,Netherlands,NLD,2022,81.61463415
2260,New Caledonia,NCL,2022,77.698
2261,New Zealand,NZL,2022,81.95853659
2262,Nicaragua,NIC,2022,74.463
2263,Niger,NER,2022,60.398
2264,Nigeria,NGA,2022,54.079
2265,North Macedonia,MKD,2022,74.42487805
2266,Northern Mariana Islands,MNP,2022,78.531
2267,Norway,NOR,2022,82.5097561
2268,Oman,OMN,2022,77.911
2269,Pakistan,PAK,2022,67.417
2270,Palau,PLW,2022,68.922
2271,Panama,PAN,2022,79.324
2272,Papua New Guinea,PNG,2022,65.274
2273,Paraguay,PRY,2022,72.319
2274,Peru,PER,2022,76.834
2275,Philippines,PHL,2022,69.472
2276,Poland,POL,2022,77.15609756
2277,Portugal,PRT,2022,81.63170732
2278,Puerto Rico (US),PRI,2022,79.427
2279,Qatar,QAT,2022,81.857
2280,Romania,ROU,2022,75.15365854
2281,Russian Federation,RUS,2022,72.54560976
2282,Rwanda,RWA,2022,67.528
2283,Samoa,WSM,2022,71.55
2284,San Marino,SMR,2022,85.708
2285,Sao Tome and Principe,STP,2022,69.237
2286,Saudi Arabia,SAU,2022,77.31
2287,Senegal,SEN,2022,67.788
2288,Serbia,SRB,2022,75.23658537
2289,Seychelles,SYC,2022,74.5097561
2290,Sierra Leone,SLE,2022,61.275
2291,Singapore,SGP,2022,82.89512195
2292,Sint Maarten (Dutch part),SXM,2022,76.18
2293,Slovak Republic,SVK,2022,76.96585366
2294,Slovenia,SVN,2022,81.28292683
2295,Solomon Islands,SLB,2022,70.409
2296,"Somalia, Fed. Rep.",SOM,2022,53.931
2297,South Africa,ZAF,2022,65.454
2298,South Sudan,SSD,2022,57.203
2299,Spain,ESP,2022,83.13414634
2300,Sri Lanka,LKA,2022,77.3
2301,St. Kitts and Nevis,KNA,2022,70.313
2302,St. Lucia,LCA,2022,72.67
2303,St. Martin (French part),MAF,2022,80.236
2304,St. Vincent and the Grenadines,VCT,2022,71.191
2305,Sudan,SDN,2022,65.695
2306,Suriname,SUR,2022,73.254
2307,Sweden,SWE,2022,83.05853659
2308,Switzerland,CHE,2022,83.60487805
2309,Syrian Arab Republic,SYR,2022,72.79
2310,Tajikistan,TJK,2022,71.562
2311,Tanzania,TZA,2022,66.879
2312,Thailand,THA,2022,75.291
2313,Timor-Leste,TLS,2022,67.368
2314,Togo,TGO,2022,62.292
2315,Tonga,TON,2022,72.635
2316,Trinidad and Tobago,TTO,2022,73.331
2317,Tunisia,TUN,2022,76.05
2318,Turkiye,TUR,2022,77.591
2319,Turkmenistan,TKM,2022,69.913
2320,Turks and Caicos Islands,TCA,2022,77.918
2321,Tuvalu,TUV,2022,66.852
2322,Uganda,UGA,2022,67.675
2323,Ukraine,UKR,2022,72.658
2324,United Arab Emirates,ARE,2022,80.487
2325,United Kingdom,GBR,2022,81.01121951
2326,United States,USA,2022,77.43414634
2327,Uruguay,URY,2022,76.468
2328,Uzbekistan,UZB,2022,72.147
2329,Vanuatu,VUT,2022,71.302
2330,"Venezuela, RB",VEN,2022,72.566
2331,Viet Nam,VNM,2022,74.502
2332,Virgin Islands (U.S.),VIR,2022,80.3195122
2333,West Bank and Gaza,PSE,2022,76.662
2334,"Yemen, Rep.",YEM,2022,67.952
2335,Zambia,ZMB,2022,65.279
2336,Zimbabwe,ZWE,2022,62.36
2337,Africa Eastern and Southern,AFE,2022,64.48715179
2338,Africa Western and Central,AFW,2022,57.97899547
2339,Arab World,ARB,2022,71.8760956
2340,Caribbean small states,CSS,2022,72.83229211
2341,Central Europe and the Baltics,CEB,2022,76.65229873
2342,Early-demographic dividend,EAR,2022,71.43045525
2343,East Asia & Pacific,EAS,2022,76.67671671
2344,East Asia & Pacific (excluding high income),EAP,2022,75.93254094
2345,East Asia & Pacific (IDA & IBRD countries),TEA,2022,75.96103475
2346,Euro area,EMU,2022,81.48694737
2347,Europe & Central Asia,ECS,2022,77.83456513
2348,Europe & Central Asia (excluding high income),ECA,2022,74.57316842
2349,Europe & Central Asia (IDA & IBRD countries),TEC,2022,74.18836548
2350,European Union,EUU,2022,80.71332619
2351,Heavily indebted poor countries (HIPC),HPC,2022,63.84223705
2352,High income,HIC,2022,79.42686097
2353,IBRD only,IBD,2022,74.25128211
2354,IDA & IBRD total,IBT,2022,71.67900958
2355,IDA blend,IDB,2022,62.12886414
2356,IDA only,IDX,2022,66.36349834
2357,IDA total,IDA,2022,64.88371789
2358,Late-demographic dividend,LTE,2022,76.95436733
2359,Latin America & Caribbean,LCN,2022,74.64720962
2360,Latin America & Caribbean (excluding high income),LAC,2022,74.40131203
2361,Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,74.56842935
2362,Least developed countries: UN classification,LDC,2022,65.76632867
2363,Low & middle income,LMY,2022,71.59906301
2364,Low income,LIC,2022,64.08248695
2365,Lower middle income,LMC,2022,69.03024731
2366,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2022,71.69172932
2367,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2022,71.00553154
2368,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2022,70.96543255
2369,Middle income,MIC,2022,72.50341145
2370,North America,NAC,2022,77.81720625
2371,Not classified,INX,2022,..
2372,OECD members,OED,2022,79.51708777
2373,Other small states,OSS,2022,72.90622142
2374,Pacific island small states,PSS,2022,69.1004349
2375,Post-demographic dividend,PST,2022,80.19255945
2376,Pre-demographic dividend,PRE,2022,61.38242175
2377,Small states,SST,2022,72.38029723
2378,South Asia,SAS,2022,72.01157313
2379,South Asia (IDA & IBRD),TSA,2022,72.01157313
2380,Sub-Saharan Africa,SSF,2022,61.85691168
2381,Sub-Saharan Africa (excluding high income),SSA,2022,61.85567657
2382,Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,61.85691168
2383,Upper middle income,UMC,2022,75.72851926
2384,World,WLD,2022,72.96895855
2385,Afghanistan,AFG,2023,66.035
2386,Albania,ALB,2023,79.602
2387,Algeria,DZA,2023,76.261
2388,American Samoa,ASM,2023,72.852
2389,Andorra,AND,2023,84.041
2390,Angola,AGO,2023,64.617
2391,Antigua and Barbuda,ATG,2023,77.598
2392,Argentina,ARG,2023,77.395
2393,Armenia,ARM,2023,77.46585366
2394,Aruba,ABW,2023,76.353
2395,Australia,AUS,2023,83.05121951
2396,Austria,AUT,2023,81.79268293
2397,Azerbaijan,AZE,2023,74.429
2398,"Bahamas, The",BHS,2023,74.552
2399,Bahrain,BHR,2023,81.284
2400,Bangladesh,BGD,2023,74.672
2401,Barbados,BRB,2023,76.178
2402,Belarus,BLR,2023,74.18378049
2403,Belgium,BEL,2023,82.4
2404,Belize,BLZ,2023,73.566
2405,Benin,BEN,2023,60.774
2406,Bermuda,BMU,2023,82.309
2407,Bhutan,BTN,2023,72.975
2408,Bolivia,BOL,2023,68.581
2409,Bosnia and Herzegovina,BIH,2023,77.85
2410,Botswana,BWA,2023,69.163
2411,Brazil,BRA,2023,75.848
2412,British Virgin Islands,VGB,2023,77.276
2413,Brunei Darussalam,BRN,2023,75.327
2414,Bulgaria,BGR,2023,75.75609756
2415,Burkina Faso,BFA,2023,61.092
2416,Burundi,BDI,2023,63.651
2417,Cabo Verde,CPV,2023,76.059
2418,Cambodia,KHM,2023,70.668
2419,Cameroon,CMR,2023,63.7
2420,Canada,CAN,2023,81.62634146
2421,Cayman Islands,CYM,2023,80.358
2422,Central African Republic,CAF,2023,57.408
2423,Chad,TCD,2023,55.069
2424,Channel Islands,CHI,2023,81.1
2425,Chile,CHL,2023,81.167
2426,China,CHN,2023,77.953
2427,Colombia,COL,2023,77.725
2428,Comoros,COM,2023,66.777
2429,"Congo, Dem. Rep.",COD,2023,61.895
2430,"Congo, Rep.",COG,2023,65.772
2431,Costa Rica,CRI,2023,80.799
2432,Cote d'Ivoire,CIV,2023,61.944
2433,Croatia,HRV,2023,78.47317073
2434,Cuba,CUB,2023,78.085
2435,Curacao,CUW,2023,76.8
2436,Cyprus,CYP,2023,81.648
2437,Czechia,CZE,2023,79.82682927
2438,Denmark,DNK,2023,81.75365854
2439,Djibouti,DJI,2023,65.987
2440,Dominica,DMA,2023,71.132
2441,Dominican Republic,DOM,2023,73.72
2442,Ecuador,ECU,2023,77.392
2443,"Egypt, Arab Rep.",EGY,2023,71.633
2444,El Salvador,SLV,2023,72.099
2445,Equatorial Guinea,GNQ,2023,63.707
2446,Eritrea,ERI,2023,68.624
2447,Estonia,EST,2023,78.79268293
2448,Eswatini,SWZ,2023,64.123
2449,Ethiopia,ETH,2023,67.315
2450,Faroe Islands,FRO,2023,82.95211951
2451,Fiji,FJI,2023,67.316
2452,Finland,FIN,2023,81.58536585
2453,France,FRA,2023,82.83170732
2454,French Polynesia,PYF,2023,84.07
2455,Gabon,GAB,2023,68.337
2456,"Gambia, The",GMB,2023,65.86
2457,Georgia,GEO,2023,74.496
2458,Germany,DEU,2023,81.04146341
2459,Ghana,GHA,2023,65.498
2460,Gibraltar,GIB,2023,83.553
2461,Greece,GRC,2023,81.73658537
2462,Greenland,GRL,2023,70.97243902
2463,Grenada,GRD,2023,75.205
2464,Guam,GUM,2023,77.209
2465,Guatemala,GTM,2023,72.602
2466,Guinea,GIN,2023,60.74
2467,Guinea-Bissau,GNB,2023,64.085
2468,Guyana,GUY,2023,70.18
2469,Haiti,HTI,2023,64.936
2470,Honduras,HND,2023,72.884
2471,"Hong Kong SAR, China",HKG,2023,85.24731707
2472,Hungary,HUN,2023,76.57073171
2473,Iceland,ISL,2023,82.45609756
2474,India,IND,2023,72.003
2475,Indonesia,IDN,2023,71.146
2476,"Iran, Islamic Rep.",IRN,2023,77.654
2477,Iraq,IRQ,2023,72.324
2478,Ireland,IRL,2023,82.80731707
2479,Isle of Man,IMN,2023,80.999
2480,Israel,ISR,2023,83.19512195
2481,Italy,ITA,2023,83.35121951
2482,Jamaica,JAM,2023,71.479
2483,Japan,JPN,2023,84.04121951
2484,Jordan,JOR,2023,77.814
2485,Kazakhstan,KAZ,2023,74.402
2486,Kenya,KEN,2023,63.646
2487,Kiribati,KIR,2023,66.473
2488,"Korea, Dem. People's Rep.",PRK,2023,73.642
2489,"Korea, Rep.",KOR,2023,83.42926829
2490,Kosovo,XKX,2023,78.033
2491,Kuwait,KWT,2023,83.18780488
2492,Kyrgyz Republic,KGZ,2023,72.24878049
2493,Lao PDR,LAO,2023,68.964
2494,Latvia,LVA,2023,75.42682927
2495,Lebanon,LBN,2023,77.817
2496,Lesotho,LSO,2023,57.375
2497,Liberia,LBR,2023,62.163
2498,Libya,LBY,2023,69.339
2499,Liechtenstein,LIE,2023,84.59512195
2500,Lithuania,LTU,2023,77.2902439
2501,Luxembourg,LUX,2023,83.3097561
2502,"Macao SAR, China",MAC,2023,83.1804878
2503,Madagascar,MDG,2023,63.632
2504,Malawi,MWI,2023,67.353
2505,Malaysia,MYS,2023,76.657
2506,Maldives,MDV,2023,81.041
2507,Mali,MLI,2023,60.439
2508,Malta,MLT,2023,83.35609756
2509,Marshall Islands,MHL,2023,66.945
2510,Mauritania,MRT,2023,68.484
2511,Mauritius,MUS,2023,73.41219512
2512,Mexico,MEX,2023,75.069
2513,"Micronesia, Fed. Sts.",FSM,2023,67.198
2514,Moldova,MDA,2023,71.198
2515,Monaco,MCO,2023,86.372
2516,Mongolia,MNG,2023,72.12243902
2517,Montenegro,MNE,2023,77.58780488
2518,Morocco,MAR,2023,75.313
2519,Mozambique,MOZ,2023,63.611
2520,Myanmar,MMR,2023,66.889
2521,Namibia,NAM,2023,67.385
2522,Nauru,NRU,2023,62.109
2523,Nepal,NPL,2023,70.354
2524,Netherlands,NLD,2023,81.86341463
2525,New Caledonia,NCL,2023,78.766
2526,New Zealand,NZL,2023,81.75853659
2527,Nicaragua,NIC,2023,74.947
2528,Niger,NER,2023,61.183
2529,Nigeria,NGA,2023,54.462
2530,North Macedonia,MKD,2023,75.31609756
2531,Northern Mariana Islands,MNP,2023,78.808
2532,Norway,NOR,2023,83.01219512
2533,Oman,OMN,2023,80.031
2534,Pakistan,PAK,2023,67.649
2535,Palau,PLW,2023,69.269
2536,Panama,PAN,2023,79.594
2537,Papua New Guinea,PNG,2023,66.134
2538,Paraguay,PRY,2023,73.844
2539,Peru,PER,2023,77.74
2540,Philippines,PHL,2023,69.833
2541,Poland,POL,2023,78.25853659
2542,Portugal,PRT,2023,82.32926829
2543,Puerto Rico (US),PRI,2023,81.69
2544,Qatar,QAT,2023,82.368
2545,Romania,ROU,2023,76.40487805
2546,Russian Federation,RUS,2023,73.25463415
2547,Rwanda,RWA,2023,67.785
2548,Samoa,WSM,2023,71.698
2549,San Marino,SMR,2023,85.706
2550,Sao Tome and Principe,STP,2023,69.718
2551,Saudi Arabia,SAU,2023,78.732
2552,Senegal,SEN,2023,68.683
2553,Serbia,SRB,2023,76.14146341
2554,Seychelles,SYC,2023,75.4195122
2555,Sierra Leone,SLE,2023,61.786
2556,Singapore,SGP,2023,83.09756098
2557,Sint Maarten (Dutch part),SXM,2023,76.371
2558,Slovak Republic,SVK,2023,78.1195122
2559,Slovenia,SVN,2023,81.92926829
2560,Solomon Islands,SLB,2023,70.528
2561,"Somalia, Fed. Rep.",SOM,2023,58.816
2562,South Africa,ZAF,2023,66.139
2563,South Sudan,SSD,2023,57.617
2564,Spain,ESP,2023,83.93414634
2565,Sri Lanka,LKA,2023,77.483
2566,St. Kitts and Nevis,KNA,2023,72.145
2567,St. Lucia,LCA,2023,72.697
2568,St. Martin (French part),MAF,2023,80.224
2569,St. Vincent and the Grenadines,VCT,2023,71.23
2570,Sudan,SDN,2023,66.331
2571,Suriname,SUR,2023,73.631
2572,Sweden,SWE,2023,83.3097561
2573,Switzerland,CHE,2023,84.15609756
2574,Syrian Arab Republic,SYR,2023,72.12
2575,Tajikistan,TJK,2023,71.79
2576,Tanzania,TZA,2023,66.995
2577,Thailand,THA,2023,76.412
2578,Timor-Leste,TLS,2023,67.689
2579,Togo,TGO,2023,62.74
2580,Tonga,TON,2023,72.895
2581,Trinidad and Tobago,TTO,2023,73.49
2582,Tunisia,TUN,2023,76.508
2583,Turkiye,TUR,2023,77.156
2584,Turkmenistan,TKM,2023,70.073
